SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0031","0.00000465"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0068","0.0000272"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.000768","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0152","0.000005472"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0013","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.0109","0.0001635"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0004","0.000012"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.001626","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Storage","Tables","All","Read Operations","0.0004","0.000000144"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.015128","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{2C57ED84-F939-4F5C-BA90-782349A367B8}","Virtual Machines","BS Series","US East","B2s","0.16667","0.006933472"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","2.950018","0.36875225"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000168","0.00000756"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.021617","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","0.00362","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","0.153257","0.0255326162"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","33.675181","0.18622375093"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.002805","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.0558","0.0000837"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0788","0.0001182"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{7910B1EB-292C-4462-92F8-D3C917924591}","Bandwidth","Inter-Region","Intercontinental","Data Transfer Out - ASIA To Any","0.000189","0.00001512"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.1963","0.0007852"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24.116667","0.120583335"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Storage","Tables","All","Write Operations","0.0004","0.000000144"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.000768","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{A90AEC9F-EECB-42C7-8421-9B96716996DC}","Azure App Service","Free Plan - Linux","All","F1","0.02688","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.1816","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0154","0.000005544"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.0019","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","23.15","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","44.900241","2.2719521946"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.002","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.0041","0.0000164"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/23/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.0992","0.001488"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","5.5E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000168","0.00000756"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","3.3E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","37.499641","0.20737301473"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.003048","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0028","0.0000042"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0778","0.0003112"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.000768","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{A90AEC9F-EECB-42C7-8421-9B96716996DC}","Azure App Service","Free Plan - Linux","All","F1","0.032256","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0146","0.000005256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","47.999602","2.4287798612"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.001","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/24/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.0026","0.000039"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","5.8E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000163","0.000007335"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","3.8E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","36.000053","0.19908029309"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.003048","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0031","0.00000465"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0132","0.0000528"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.000768","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{A90AEC9F-EECB-42C7-8421-9B96716996DC}","Azure App Service","Free Plan - Linux","All","F1","0.032256","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0146","0.000005256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","48.000071","2.4288035926"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0013","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.0004","0.0000016"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/25/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.0011","0.0000165"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.002688","0.05298048"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0056","0.000168"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.00615","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Storage","Tables","All","Read Operations","0.0009","0.000000324"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.502873","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","5.600032","0.700004"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000144","0.00000648"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.033019","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","0.174748","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","0.693677","0.1155665882"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","27.95742","0.1546045326"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.00396","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.2516","0.0003774"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.362","0.000543"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{767660FA-525B-436F-A375-6DA3E26F09B2}","Storage","Files","All","Delete Operations","0.0018","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{7910B1EB-292C-4462-92F8-D3C917924591}","Bandwidth","Inter-Region","Intercontinental","Data Transfer Out - ASIA To Any","0.000945","0.0000756"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{7F92F505-803E-447C-8A8A-E2F477D8AD73}","Storage","Standard HDD Managed Disks","AP Southeast","S10 Disks","0.030912","0.182009856"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{82CC6EA4-0ABD-43AC-ACC0-EC34EDF0F14C}","Storage","Standard HDD Managed Disks","All","Disk Operations - Free","6.6137","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{941A7A91-F0B4-4C70-BE0F-D87EA6FF09EE}","Bandwidth","Inter-Region","Asia","Data Transfer Out","1E-06","0.00000008"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.101","0.000404"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24.801111","0.124005555"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Storage","Tables","All","Write Operations","0.0009","0.000000324"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.001109","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{A90AEC9F-EECB-42C7-8421-9B96716996DC}","Azure App Service","Free Plan - Linux","All","F1","0.032256","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.0205","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0329","0.000011844"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{BB93FA13-A4E2-4027-85B9-B06E3353FFC3}","Container Registry","All","All","Task vCPU Duration","1034","0.1034"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.0192","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24.784444","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","37.27656","1.886193936"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0205","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.0398","0.0001592"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/26/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.2931","0.0043965"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.000261","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Storage","Tables","All","Read Operations","0.0017","0.000000612"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.014334","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{211E620C-EBCF-4DB5-A7FD-996ABEBE9546}","Storage","General Block Blob","All","LRS Write Operations","0.0025","0.0000009"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","5.716681","0.714585125"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{3C5657C6-28C7-49F0-9456-9A165161954D}","Service Bus","All","All","Basic Messaging Operations","1.3E-05","0.00000065"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000144","0.00000648"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{40551B4C-E8BE-48ED-B70B-F8D25C7DE724}","Storage","General Block Blob","All","Read Operations","0.0071","0.000002556"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.00022","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","35.99999","0.1990799447"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.004632","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.0442","0.0000663"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0602","0.0000903"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{767660FA-525B-436F-A375-6DA3E26F09B2}","Storage","Files","All","Delete Operations","0.0006","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{7910B1EB-292C-4462-92F8-D3C917924591}","Bandwidth","Inter-Region","Intercontinental","Data Transfer Out - ASIA To Any","4.5E-05","0.0000036"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{7A4FEECB-F730-49F8-A801-EFE03D15B862}","Log Analytics","All","AP Southeast","Data Ingestion","0.000231","0.00069069"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{7F92F505-803E-447C-8A8A-E2F477D8AD73}","Storage","Standard HDD Managed Disks","AP Southeast","S10 Disks","0.032256","0.189923328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{82CC6EA4-0ABD-43AC-ACC0-EC34EDF0F14C}","Storage","Standard HDD Managed Disks","All","Disk Operations - Free","3.374","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/27/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0146","0.0000584"
